Word,Len,2:5,6:10,11:15,16:,SHA-512,
suffrage,8,0,1,0,0,754442b260147526084456c69b7818208b78a0b4b643d51e7e2f3d528cceb327a4c33384dde839cd34ddd38d6ef5e9744745b2a8c1a661fabcc88c01020e84b2,
rerun,5,1,0,0,0,3ff0a2079f7d0f53e3e59b06a75aec6de9aae7e3e05f9eadb73675786d8b2f28cb50ed2ac987974cda84b3b2d958b74989f5dc3ac98cb1a2711ca3a72ed2dad6,
palate,6,0,1,0,0,d801585a1c5cd09c5d550a5e10b91d1726cfeb57fd5b7439079305b114a4fd3ff7f9d478b2116e3dd640921b877bdc5b64270dc4d7f2a0334c05c23a85fbd7a4,
beautiful,9,0,1,0,0,9827cf53c2c4ac17c84c55f5b3a42f1b428244bef724e8eeb177a8be3a3beadb663dbc4d6fc24fc072c0909400b1a72254f254c1e6ab741495bfb66cc33c7efa,
fate,4,1,0,0,0,abf9ed554ec750aa320225c2d191707bf51fd538307793476604994a31f3464da829b5538c25e06fdee519da0c4eefedbfd58159b4e9e43b9f73d1757de43eb0,
armpit,6,0,1,0,0,f536b8baeee8e9bdf1b3ce04fc57b1caec45963e8500e1ed06f9abee23c2f2d628dfc20c2e6df69d67506c6b1969b13fb814351ddbd475b94f61ee2218c194ed,
script,6,0,1,0,0,1c7198e0ce66ad27d983ca91c1fdd6b03c9492841ac98a59769aad50eb30e357c3daeaa4cc72a9c24797f1fd396b20567c4d5d57ddb7c4a1d4b686ac2699ea36,
problem,7,0,1,0,0,8731559f20032bf89d02c4dc7454486a472fa2d62060573948fa0c590fff086b1d40fb5f661a8e0c7585d563379ea6df6963d04ea8c2df6b6a692c8a66ee3d7f,
neglect,7,0,1,0,0,fb8f54dbe3ba93e6a570bccac00932a989e1d7459a6e01eeab960d6ba86cb579faa437b64e4363c5f483de02f9289376172b510276e8b39a3c28903ac5c96b46,
seeing,6,0,1,0,0,937e77a5471063432c0819cc263d921d1eff6935f4018d0d631fe0b1cafa6bd58e69f93461dc3dfb673a55974bd0470129cb099c19a11c1bb6208bbf8502d50f,
dry cleaning,12,0,0,1,0,cca47a98e911ae1d2885eadcf9423bee08863aab2815a8bdf6be687db4434e5ecb0842b86eb386eca9d967f4f99a51419a84dfc2eca84748b2b944372d727c4a,
intense,7,0,1,0,0,9d696209c0257707e430348b51351872f29ca5de0460d2e5562753a2401c56f9f86e4c5074bcd282d8bdb90c7fd8bfb97e65c8e9ff7f5e3b1dfc118cdfde1223,
apt,3,1,0,0,0,e1b0249d250a9ffbec850f9347559cc2544f17afdde47fbc4192119cc3abada7629935d324f2f1971fa7746c0c5eabae176c58f67243c1fa005de32094d11602,
fluorescent lamp,16,0,0,0,1,9f75095a4a30d8e75056567e169f06aeb20046fb10d1d2dd6a7d4ce447e5522094b31391222404300871b774ed7ca77879324cd11c9c5be1e92bd01109cd52d6,
tamper,6,0,1,0,0,454f71ab46d60f3ca2f84414b8cb953a8a8bb6e69728a1f477416ee949ee6bd2eaf53b6fe1dfcd4c8849bd6c291c18f78730d7dc6bb28910a093714f11e699fc,
greetings,9,0,1,0,0,f19dc4ae569b7cc5482f74bf630a21c784df37f9c6525e5de26f44508e8bb3c9529948e060879007fcd7d8e97f91e8030d95f5bb28a51d4556e963ace31b47eb,
allied,6,0,1,0,0,88927d215c33f2e4e658a8c881394ce3ea0395b015574c5e87c6dc1f077f019230c4f21b776105c7a00c9ef4209042eda64a53ded13bc474145e63ab80523a9c,
whoopee,7,0,1,0,0,d43f4f8f66b4e54a5c7f1b2107fa9ca426e35240dd2fca716ab5eb0b480cd1817c81cecfd67b593311f4760c6dad6fcfd35d3ecff55ddc9d91fda65ed3b9903c,
dactylic,8,0,1,0,0,413b7431afb8b17532f8e3992c9eb2131b9256f7b50e7847fd3491d0a36e2a04a44eceb5a4222ef7ea597ebac70c21485aa78790da5fbbe895dc20a06824acc7,
strobe,6,0,1,0,0,d9000bae9a73f942eb95f2c799b4e2db48dd5f1632bc814fa7c6e2ed2f6778e0f5644c33dd99bd6b61e88c3768a41bd37d16c7a50250c4ad1be3049763c1fdcd,
emerge,6,0,1,0,0,ad88eddf6d8c3cd2d5a8d747881250473aa3f041ed729296c1441c4f1d8679d977ef4fe1c8ba416efffabcc7f3072e614a7f224553cee9659128bc8f08cac99c,
privation,9,0,1,0,0,1d5129c52bcbe8a76a75652d35c446b48049a056eda031e7a224d7c83533a725d06b92e4a7dca939b4d77a1c9432e5a878baaab0c9185410f80e17bc5d6fdefe,
presumptive,11,0,0,1,0,5cbbff122afde5e4f43ea7781b3b5164d1211efa0c4afe6c4b8f81ae1339cc64aa793341ca31603cb302b8673344312d0d33f91b7c87eb4e748fcabc0518bd53,
declare,7,0,1,0,0,396630a5c08f09e9054c86f619f1e8cdf5dd94600ceb8ff4524bc1cee7dc42fd09102f4db253918c22d929c44f2d53b4523c10424843b4d5b7cb7be776fe6f79,
malfeasance,11,0,0,1,0,c3aeaa4bbfbdc77887fda1929cc39828d43d442b3126226bbf85d09dbb24540cd715fe73f73028c0b47f6c0c4553d3d116019c9215e3574959f33d0ead5a0a28,
consecrate,10,0,1,0,0,570e39f61d21ab8150ada8ff923096a8cc7208bdf0151a56331f562a184549eb5c0e5b1c79a9f5a773b4c5de7835adffefe275857ea4c363ab4179796ca298a4,
ordinal number,14,0,0,1,0,6989db48a8695af8779c0fcbc1bb439cb90aab5049ff9efa4224a5f63fec56cfc123e1320de5e24a1f98c3336fb21a9a8c71235600a4f6bc43d03ab68c07e1d4,
unsatisfactory,14,0,0,1,0,c96ed0c7d57d488b02cd9b286d86098dcc4eda7ab0a8083d2797e4f50d61f21cdeb00d51b67b68cc029bb435a510aa9a048d10b075f4fd9cfd2310ac51c013db,
indecipherable,14,0,0,1,0,e2859dfb86541b727f08833d0f0e7bcb23be2ba7f5ca2c6b2fdd3647d7124cf48cad3ce408d753165003940ea55f8b2e439f5f484de18ec4a20a6e5fee151b55,
albumen,7,0,1,0,0,51985b18dd34902a9b106bcda9435023b26ee8a188b540d6de96a1265bb7dff0782e309f6babd1141f25e9f37c1fba9d9cc32dc80d05023f90e5885b3451148a,
aboveboard,10,0,1,0,0,42a2e8b61aff98bb84bf7338c157f5685b3bc1d510b4922c75785b3729a879ff04f5f4c34acd14251ba6975835aafd2f327f96befe566211d06944c055cd3101,
spent,5,1,0,0,0,b80e25ad47238b111c4827e624b9fb045deb38d30a66f2d6aab9035a65cad01c4ca601a0434d3ad8dbbc88be816b6073b2545e6983b7c57bc50b33e59aeb5225,
internationalize,16,0,0,0,1,b8a7b5c6d88191bf052cc7408fbdb4e159706db2aead468900d74e3c117946746613c5a1746dae92ee1d0d0cbb21920b4fd9e64108701036c40f8ca5b9803967,
obsessive,9,0,1,0,0,c709c676790d78986d9476e9620d011ba49ef9b8c18fa45990874fd21d5326a6291ce1e0ffd9dba271c7f9e67b7ab0fbc1191ea02e5d645910ab74a31b74a015,
buster,6,0,1,0,0,73a5f6fc29c2153f7de5b818070357c3a5ad70209efff34a1425b22315e30db66464cee52bcaae8d367df4aea7c907dab67fd9baf3db3bb3f2cd8ef3a3dec060,
kid,3,1,0,0,0,ef7ef51ecf6f0d161859b2b6243f25b5a5f040437ae87c389a7aa7a06a3008242f294902a0df15aa268325b6b6ca50fc03819c92712aa46b95a61421191198a3,
field day,9,0,1,0,0,5aa8d201d802b8a31b0564563cafa3b8e076e248f2e359898d584940119b9bb70823aa6c09d84f212272eee25ef3d37f390053362e3a32582c0e0a3611428618,
tailor,6,0,1,0,0,22c2ed7f741e8b183d784abd8cfbb2015aa7be0495454e437087c8821b5985eca939c67dc64113ea169ac247813fac4f9b98fc1ce9254591b90747e220b2423f,
Thursday,8,0,1,0,0,a8085450e2166c59ba6f0012e9a8fde911845599bc93dcf88f6188aa7eab49dcbb206ebfccc441f9593b2363662a63e89304127445c1c7ccbe9c94103d6a42e4,
cagey,5,1,0,0,0,91e0ea4bd313dc0de4d5ef3b5250c9e462a8fd11b0dc1f62f9d0fb035248f747e939cde26edbb1e3a107acab05038e92327e0142e40b7953a123eb4b48d93df7,
saltwater,9,0,1,0,0,5b9adabb71135fb0132fe4ebaf3f3bf94057c1b9e076330f37cbdd94d5bd4f0028c3e38d4b6b17773dd49fce6a5afe7fabfccbf85d6452e9b1f78e5423d5ca0c,
shoo,4,1,0,0,0,7efa42b12679edcac65046bb9d74c7910e73e516ff92d4e11b7c00b47fd68731b82c8e648e098c81b962577565deee1cac31346c49135f947f4094341d396112,
flip,4,1,0,0,0,a93edb69295f2fadf396d970a0da7ea55ac226e78d71185fdf45b522c9f1e56b51a842d4f459532d752db25bfcc3b9fb88dacdb33cdaf52ed49fd266e567967e,
meditation,10,0,1,0,0,20a7aaee1154c7bba929883b00579961d2d6a657f278fdc3d5e763a87b9c9a6aaf09e42ed1f582ea8cd3050e70797b41ffb76553159951606092df98a191be3c,
farewell,8,0,1,0,0,796932e1890f61015c6360fd4920bbebe1abb358fb29e84f82fa8459ea2ebd6767dce630b2bdca6998c8f0485a36a5e1a39255ffccf46706bf0e4058310afc47,
misstep,7,0,1,0,0,171a22fb62ecaf6cd63a125d85a7f4536f933785cc632bee97519bc906315ceb41579590873e3c8e75ace9f41468e7415583fd6d6a8714ece1c068995f2fccae,
chutzpah,8,0,1,0,0,e6557282882c68ca6ae7fb950c3042d74106e77ac2c8cd4158f2eb68454f861d3f876ed2ccd1bf9f791560a43b3d1598de784c2ba89b4a4ea802ecd2e40354c2,
convivial,9,0,1,0,0,0af68e07cce67c8b04862b52c6eebca5a5815dac3bf2f089bf2b72be1aa18a7e3b8780cf4ad8ebe2ae378233bb7ed64f6707d557643ff925f94bfb46bb66b41f,
clothe,6,0,1,0,0,85673ecbce2e843772965cc01b987ddf985acf06170aa00abed54a182280093b680581fac7d06fee56a43754b846c0b020dc79c9094d75a48a35b48ba6020664,
hard-line,9,0,1,0,0,a6ca753e85e790998468e6784a53abf8a014dd8ae938a78bd2f047be298d332a9f5fdfa4c166fea89bf9c589eeecbe9437591fe2b0f41ef8f104e7814751ea73,
able-bodied,11,0,0,1,0,3ae3e5352dcf44d2021aed62c1b60acba0ca9467801dd53712913ad3eca0d2e2d03ed320d053a703e56193d8586b130cbaf1c1fe22e556707a8c9738550e2baa,
assignment,10,0,1,0,0,d27eb7e03247984354323168376c9963793072dfb7ee1756fd8e64f3280f9032e05ccc08a4aae530eda7b543ddd025158bb2824505c80cf1622bc18f7d54eac3,
conk,4,1,0,0,0,d88754cd0857617ba57ee52627dd94d7c37ac080afe7124c0443258a305cd5fcce9a00b95297f2c524f70b857bd2cfe604a95d8bf5e6e50473ad4614ecaecf1d,
marionette,10,0,1,0,0,7c876aeed8bcdc1fdc3df29a04533e897b0651ed824bb313ae64b089602948b730dd2708ddb9273fc9a2d37be5525570cc6704e2f0403273ca8509159ba2b7fa,
letdown,7,0,1,0,0,9e2b17846a8920db682a65e376a287f277f37fca26ea6fa7f59e5c7c40559c58a8c3cb4258b800680cefacad6e364c72b9914e87fe181e918162e6acd7d0387a,
antacid,7,0,1,0,0,415988a7c67ee6bad3e3815a195adcf3f2713e0b5bb52c0350350654611c4eeea1409641a80e4fb69c6dcfd5823ad5dfdddf221f19161d67ed1e38700e92902b,
panel truck,11,0,0,1,0,efcee9fedc16973da391f509b3832ed4879255f4eaa24550227153803bfd9d55588493cacfa8a3ceaac82a7d097923ef26f1d7214830b1a01a06004317cd2d08,
untie,5,1,0,0,0,133b897cf22a73c3f3f1f3c1644b4c42fd72af90920a1006988375019576d5bb302c4b9123a1624181e7d5e99a3744faf1f7ccf6c313296d21adcba2100069f7,
lifestyle,9,0,1,0,0,c025b12c03a6ea2de67600f57925b060dd70a5bd02b14f397f4e6995ecaad44cfc66afc8eacd61551f00937c033183ff30a8b3e5bd45af2c1b56bdf044f15895,
kleptomaniac,12,0,0,1,0,aeb190d96982c4fbebaff1ef36123f9640672a9ff0669c8bcf7719dc2c50185eaaebab679a7f2d4ffe1432abf0d6b0a4c72b9afaf04804ce8eea9b6fccbbb591,
inn,3,1,0,0,0,deaca34a470edcb11484964b65ed7d0c65048e1c4063d01fbbb5f5fdc0e9de35a5c570a8f67dc10b681f5edc5cddfdd89c723dc08717d043d3bf5ba6ed6cf27a,
eaves,5,1,0,0,0,9274cfa42b7ff0f3284caab47d5850c5930a0ad22ba859b1ed4084a7bcfc78a6c56bcd553501ce4b47fbe0745a8f26e1aab8eab39211c4876cdc779ec0127cf1,
redcap,6,0,1,0,0,b79a9d6a16b6d43e29057f896dfe12a18e43d85d131c2346d7425a15460808caa4802eaffb8acd6eacbc735e6aa56713e2bc497299343fd828e045047fde18a2,
terrestrial,11,0,0,1,0,bc3ba9e829f875ca13c5fd19ea065cff3cb310b91a54f9408b6aefb5891a908e0887c2667d45937328ab8736eaade8224644f51e61c70ab29cc4837f157889e1,
enjoy,5,1,0,0,0,3518bc6107d1610a0d964881b47475e5be8a38cb61ec04e94ec79c04b144c5a6f7123d31b2188c6a112456aee7ffb0fc5e181be4548cfba56b2ea9c708625085,
cahoots,7,0,1,0,0,f0f69e046d9fd7ee488ed8ca31cec798e7f464dd7532c75891a02d1d025716879cf45db0459a6a4de28ff4037e84da9d497bd0a07658264a1957ea92bdc8b33c,
alleluia,8,0,1,0,0,daa8e1f672ff10f6a4622351437c4d7155a607a19811ded49e2901050aa70ba204155bf462e5e60c31e94fdcadbdb7a2a79d5f42b70aabd756ef01d59d43af41,
woven,5,1,0,0,0,ca1e6e0de717718c5b77142502d9250acc52c5faf0eb3673109eb284426e18ab6d8ccece477ffd1e3bd6a113415f0ff106df38485301c03a5390c78beec06925,
blackbird,9,0,1,0,0,2e121e3e1a2e2057dfba6d37c639b5ddbd7df75e6ecdc9232f4ac0e4d5d55e5a2cc2b471e0160f813cb539f632ab8f8db37426f21470d7f64fb270ef70ff8a61,
matchless,9,0,1,0,0,4ace4a0d2faa3d69641836c03c8710fbe64df81f04fb24f511bbe90d7a786a0504f49233dba706e3f2777300c60817afd0eec4ec81db0d9025a505f7a61a3623,
primary,7,0,1,0,0,fa01128f36bcb2fd0ab277bced17de734c0e4a1e022dc26ad9b85d3b64a5c7af499d3af526fa25500bd73f4b2a0886b22a1e1ff68250de496aa4d847ffe9607b,
disputable,10,0,1,0,0,80995b3e245561d404377478f0740d3287eecd945cbbed425bd5192907a84705442209357a91d3793a29652c0ba18df5e55f7852dca6bf06e3b098d0f6bb5764,
lunch,5,1,0,0,0,e3b0079fee7a6d8a98407460abdde00fdca2527fe2ec9beb938f4380214a5a8ca9465f1feeb7728ed6d045846c7c2041897c813a5e3cfeaf84a74a526e50b5c0,
pocketknives,12,0,0,1,0,076b344087b8b08d273b343fcfb0b13e5a160ad9c57e4a8cb340f093c5ee339d4c4da17da034e710a23ca866e580c9950616d7443a302ddf9077ca1fe30cf161,
handmaiden,10,0,1,0,0,5134452020205f584a70f44b83ea133d766cdc5abbb9d48232a92d887557952a19c6e018b5b970779fb66eb97a0cb5d0d6c526cc3077f9ca3ff015c02999ae4e,
C,1,0,0,0,0,3d637ae63d59522dd3cb1b81c1ad67e56d46185b0971e0bc7dd2d8ad3b26090acb634c252fc6a63b3766934314ea1a6e59fa0c8c2bc027a7b6a460b291cd4dfb,
holistic,8,0,1,0,0,a670e6a6135db8268b9564f02d02e0f58467d3f5692b06c74516bc5ebfc0b149b4b831467dd5646077dfa8513522b1977d2bdc8cf8ac1d8ea9cc5220fb3ca8bc,
polliwog,8,0,1,0,0,ca18eb80b0fb5ed838267026080a08ec017e3090b0dc2baaa05c406bae3e6b2d47b3abecb071bb20b9ae043611940117620a26fda25c3fec43f943144e8415ee,
corn,4,1,0,0,0,245152e64f8f02b3035e9e8834215a3164a094a785c5898c658d9b84bb1b25a74d38317ec40160c355643596f561d71933ba236b2c1860256c00edce4a069fdd,
wham,4,1,0,0,0,ac10b5060c1e4dd167add6ff3483a040be470b586d14199dee9dddfe4b274d25b0ddafdf35cb71c41406ee5169a8fb0fbec29485b72dadf6bbc784e112be3b38,
crinkle,7,0,1,0,0,a239411e37f32ccd6a981242e81abbb4832d08704ffa7e6b54d03c2d775b949bf761467d319975cb911f11e8444ec1bd8cf27abb903c07ee80b78607e22d752e,
gobbledygook,12,0,0,1,0,060172b7eb0e805c74fde164e91c05f3aca101cc7dcd68d386d609e798ec0bc8dfd70645e2371f73981d72a8168a38acc1879da19671a5dcc58c1ff75606aca2,
journalist,10,0,1,0,0,0ade928495dac598d28929ce7cf9ed6983e54a18ea63fe31afccd45dd5fa76b01da3d17c05d844e8a50a096677def6150245d56c3c1cf60350ae6a3aebd19a69,
cataclysmic,11,0,0,1,0,7e5bb27c7ee4646f92a77b5cc0eddb059e80d338d1c85c0fa11d0a3107de27511b9d62933959b85c16bb523c64b52415be5ede1d352f5ca1578a850186036e4b,
sententious,11,0,0,1,0,78dad263d41546538282572b86fbc484ab3ab93d29c307e120b81bdaab3b48e2459c9460f43bdfbb2eb38bfc53763bed883310c28d62c5b4c60c88194dbb3beb,
scarab,6,0,1,0,0,d3eb44e2bf4bbc4e1812b3b52422e2ce3d37a74fc6330064efc2a9e4ed8f6ef20286a7c70df4281e1142be961769294452c4e50113ff92e05b5c9a4a74657034,
insole,6,0,1,0,0,f9eb21b8438a33d09f9e59680ef63a7919603a7bb3e2c69a1587e9d3424ca0857ff759207c20fecada6ae3c62e682aee0456eb0451fb552f522e48038d0b2d06,
coffeehouse,11,0,0,1,0,790a0c0aa2a1252bbed4d68a80d6fee1b3717fdaddbbf1c8d4ec1b26038129a37fb83806731480dedaf6812b1e48ad59e9450e122f1b38cc21d5bcdff34752e7,
commitment,10,0,1,0,0,a91ed0c66d283af5478a320ddc6d3bc36198e346d98e2926f15d27c5faaaccfbd8d29946da4ccce229048544ac726589127022686db2044f1e26020e195e5081,
dear,4,1,0,0,0,96bf0dd7cd8174cf1c62087549829be9c3fed06ef4c5b80ce05c963ad4b69528876bf5708479b3cbb9e416d173cbe963f3e2892c246ce9e4744f488ae338abea,
Penn,4,1,0,0,0,122d1adb9a787742ab7788572529771e3b4bcd4761d1d770492c0599bf41ee5558c9d384c689028de2f490cc7cdbe6f1735741d5aa2bd5be2d8c01c6f8eb0f0b,
lad,3,1,0,0,0,bd4286a182e73b0c3c0c993b7f2da055a86602b428bebfc1ec7e555a9ae1709e8ed6902f374333b2890072b8a39037d608340e4a5b59cec0102cc287f1553d96,
touch-and-go,12,0,0,1,0,bc11032f7ab4b53c8411b00d90127a92bce55d185a701865b1d613e7c539c7e874fce5fa510cb68665f67c612b03766d2de324831c172d0ba98e202cc05b31fd,
outperform,10,0,1,0,0,afd675a5e1e097e45050079a0c09e736d9dd57a6ee5953dc74fd894156732cd1fbdf420d4d90f959b44322125def54dd14bccebf225d7646854ac7227716d443,
testosterone,12,0,0,1,0,195a7bdd2e18381430c57f2e95b56c8223ebd7db6e676e97d69fbd21401390187566c8a18780c4faa0042b099f8fff4137993df644da02efd7c4a99bf80a54d1,
zest,4,1,0,0,0,a3f847f9137339ff6cba08be41782db974754ca9957f9e716b5db8b17c9b577f56b8ebde5cffdb7e1af8c51127fe8367043e8298fe2e04966e1b94f6e72356f1,
anthology,9,0,1,0,0,969df0fb5c7147153ffbd9bd0540c7cc365a6c8727b089d7606076a7cd33be327b5d00dc94e7648a80bc4acad1f8ba07eee3469aa510c60856b7cf8a6499afa5,
huckleberry,11,0,0,1,0,f81c33545e0b128bc5c5b17b96c7e8ffa3f62ae6e2cb4abb1b8fb15f88e5071f5cd72e44c4eff5a52f6015ac848caeac59a7f9477536d270d00201509f670247,
HR,2,1,0,0,0,a552375797843ba7b58f072c12ec96d6b846e48a452b0bc790ff87adfa1b3d6d15487b922f9e7971c85f4e2ddb7f406c5252c06676e9290fff9a02c04056fa8a,
rigor mortis,12,0,0,1,0,13dfbefce796d8fc5a5a90e4a11f8ec818a76402e144a426f093cb832e4d93d141c6fdaf9bf53c20e9c407c04e2fe915e0be5a70ad4347509e3d14c97c5d2c73,
age,3,1,0,0,0,ba549e8edb2d1b33f5ab08aaead9a1eb2489373c0d45d9eabf7677810f538b43066c57b67303f10805800c4fc23255928f97d5b36e4e8639ab33b7e88dd3c681,
alcoholism,10,0,1,0,0,1c77ab2ddf4bfa009eef3bcbf1864d056531d6c009f063bb90ddc46b5d778d473ea44748725578607f16a5b3c3d372414e1644a725f8d580f2e08637f27fe803,
semitropical,12,0,0,1,0,530b982c6ef0a516c87597c9e189deb2caee5aa75b06e0959cddcb6559ad2bafc1b2828ab1d69034178c7f24ff335de0d8ee74771d8ca703a3743bc3760539e4,
working class,13,0,0,1,0,02000d9ea6356c58b2a8de9e1d071ef999c6bb465f0c431c6e796a8d844db96fe1318bae9e3b1a31b33920838751f0e362606f3617868f64ce6c6fe33351dae2,
emblazon,8,0,1,0,0,44e6023303e2d2f5b8ce1ca8858d01920c900bebb03dca111ae193ded9a23d7b73f03279ace5331040f6fceed4768c390461c5f84c124ca333e2fee4f04cecdb,
upcoming,8,0,1,0,0,0d2591686deb7b2840212403fa3483df97dd2afbe2c9d586d4aea2c0cc2553743534abf569e7d5c96090f2264676e06a37e705ec83f00916766b5eebd012c4bd,
talon,5,1,0,0,0,3aaf63a11131a782c9e9fcd560d694580e94efeade8277e7c25fd185fb2d8a98de18bdce4c6983ac16454b77627f39819a07d2a6e5d378029f5a4768359ce0cb,
entanglement,12,0,0,1,0,673af6325a01a872ce2db3dde068b3636e561e7c54c0920f18ec12a53e1bfdcff8b7ce9451348bf3db7ad7afe5e39fb35ac503c12d0343b6bc96e5a451c63b66,
leash,5,1,0,0,0,d1360a3e5324e8f28137f17ab08ab10e19fa1f8572f7003246814c9f035dfb2cd942e4c5550e3dd0626f57c7f59bf406625691f3f7ee8c9d2b47dbdd9d9292aa,
revelry,7,0,1,0,0,31a0057b1ef1219ee2ba94740da3a6702e682f5e53af901bb50455102edf570bb48d977a6e4fba8c1993ad8694d4c1bd331fb25e3a778d2f0d966c9cbe378f4d,
needle,6,0,1,0,0,70100327fa173f3a79141aa59ca2dcb69ae008628cf489c0f9c86bb4d730ce0891fc76d3a20d87f5a7e47e371d812fc5c650335337146863b8d7d0ab0c34f082,
aye,3,1,0,0,0,624cc1263e612af9b6efac1cdd9bbf92e941c62329ffde36fdac2e91f1892d436cd34a494fa13c3e34c7c5b272f8b229cce16e05f61662cad0b2a92f2e6e9611,
literate,8,0,1,0,0,39679f0fa45e7fba8c8da0232548fa0a3b6d3278e86b535fca3b5a73b67b48a9bdf6ac232510e9bc58ad7171644473f5b3d55514afd38d8de842682bc9801c2c,
operatic,8,0,1,0,0,09641743cff35ed920e87fa417c512b065e8ab1c7f6e7319f2bef8caa912f09bcb7ea9adbc7687e2e18930a64be6e30c6587f872f864e1e61b8fb51ae1763522,
pampas,6,0,1,0,0,de93daaba7b455c2defc51b72fd1a4a8abcdb99bc118956502c6f6d0f9c183bfc25cde03e8a06111c9b6eb9de0fd5ab87389f28f53a8d57fb521594a9d064036,
periodic,8,0,1,0,0,c2da25247a7146c0a7033ba3b14a70413aec81e6ef561ba5d0af4fca30f7180019b64d333179956dd9e1f31a87c50235317a00776e73bbd2315e4af9644571f1,
palatial,8,0,1,0,0,57c5a001e5ad492654891550e9158d92a69ec046d2ef64e1757b3468319c4ab8263e1a684cf7ca8d8cf25886bb9695038238ed82b680a1e33e91e04abf43c04b,
dealership,10,0,1,0,0,0f3d87c0f65fe8697881c9761f2eea46205912269f00149677e347f383a33c8f5e0c24056186bf1e98c596e2eed925381b6cbde9347e917ff0bfe4b75f0c025f,
integument,10,0,1,0,0,462ef7f19550c841fa13a572e3101236657546b64133e81b6754429408b2d2cb6ce46f51f82f8aaaf9ff6bc8d9792eab6ed06a461627638b5d98754f5e128afe,
vertebra,8,0,1,0,0,3ad472f1a4a5943f5fad92689bf94e19be455ac2b4b53de587871303c536d93ff110ad672dadd1ec9ebdb64b9304bde1e098717bdda85e9786a2382ffe1e8da9,
distemper,9,0,1,0,0,8cbab08ba93fbdba4b0223aec874a30f2882c7d705988dd6a2db6f026732d45360307e446fcc980c706741af5476fe12f0d6123368c5ecd55b23ee3a40a599c2,
altruism,8,0,1,0,0,4a77dd462ee37c20c0e032b2685ad809284ec54a7f5281ce55d212b62ce88a6c809f5b2ab666d4f7211e3e80ab24e289e4f21e0a085efdb9873e680024285bfd,
mercenary,9,0,1,0,0,50bd8815d618f24ad87648ccb6be65d36ae756c03e126377f2c06e5bea12ebe7698fb7b9814db23eade8322c05b217b981b1e3a9c76c6e5f4f059973d7de7dec,
sour cream,10,0,1,0,0,6104d01cc7c13e3a51ec06b52fd95f52700db5930302c6f0d46db050fd4539dbe8c15f411ff1fe7de16c14f8d0ab012d8aa84408b59e52df5de66d10ae0ca60e,
nymph,5,1,0,0,0,df635c2e25322c50054263a63dbfb79a75d3c9db6ef71c6e8d96f56f4a32c47ebaf05d6bcf426114b5aff74d6c237e6dca8a064969038fe2d2d861a7ce451802,
lengthen,8,0,1,0,0,71c06d3bbe1cfbc024cf92bbff9dab452492ee5fdedee11650220a5b4cdb72bea69210a2f268ac383c0e430a511107fd8f42895f7b795d05ae855fba00284660,
parenthood,10,0,1,0,0,21273c152ed92c2d9a5788755fe026f3c02b481bda349308a4b973b46dfc9c6145b45d1f234d7cb6284d3f85a39d86a87a07fc48e9c6e226f3a1eba1c7227dcd,
cuckoo,6,0,1,0,0,55117dd66a226dc0f4e7c26a73a96a588d3fa1cba70e02d4f8608f4be91b7d30ff38171637d52c3b7313f8be194efb351904c135c2c6f0038aba4c4e5ac0a8e7,
hookah,6,0,1,0,0,808c70768b48f7098b9bcf1f977946bd72ddbdb0d68e440f89610d09cccc71bc57b66701a2df64a5b5699c34c097a35559d704eb45f22cb1246896c74c7cbc7e,
herringbone,11,0,0,1,0,49446120579d719ef5a605e7aaf64eaff253921be24f260eaa74313f84f4acb81a3e4eca8656dfd62cc8bc99b134f4915bcdc26f2b6391e2fd0383fe722115c9,
typesetter,10,0,1,0,0,f30869809b365690f0f69d1626125cc0ede01f77920b06df23606d7ef7c4584bf67771555b5da38136dafea8e5dc745eb72f1afcaa3e5f666aa8a84104dcb34e,
nanosecond,10,0,1,0,0,53f4997d19c93022bfdf99425caa6d7fd7982ea04e024740140382a88921384da0856288c0eab29e2cb245d15278f46d004ce35cd293bfeceedc317626d222eb,
pricey,6,0,1,0,0,2cc641375c59b888fee385701c0648aa5046a661df1091440359d69f05e525512b5e01b34485dd437512871dad36f5c1558e172032dcc182eb0aa63986fdd2b8,
comfy,5,1,0,0,0,0a9da524be78c9dbfb8e054901ae6eb05283521220bdaa946357385cb6bffc83596af7aa4fc7b3858e506ae8e1718af366288ca78f53657d8b57eb235b07b3df,
lapse,5,1,0,0,0,54ce4f09ccfc8513bd8c9924c2f992c0a287cb6fee059e8305fd0eb006e7eee05180dc9867745b662fa9637e81e20d2b7fc624fd80aa2cae5ff9f5963a69cf4f,
verdure,7,0,1,0,0,c1b9362543b3e6e6f94dde4276449483c2181bea8cdc54ba9fa17de82b5af2f481100714021350fd6360de63a01ef343a69ab8775a491615c451de878ff69833,
cheat,5,1,0,0,0,c93643ec519a5c17d1002e3b40943adfec348757c102a5d2a19bca668e9325d4afe37529fc2e3693689089a9563ae3a180b98e93f6c22ab99cce2a2d23fc83f6,
bribe,5,1,0,0,0,32c16135168be5488b37d3340508852ed3c771f90b350ba8544545987a85b426af662c443d81a8fcc09d66de11b14f8c5726813c046a4d96df9ad39986fcddd4,
polygamy,8,0,1,0,0,a053f427c1c876e267e6ba335df35cc163ba258c8874cac96fb6cab037078ff465bc8fe66073d12886b4b6d45276b60bfbf9e5aab3f6a1655dffabdf8657a02b,
